0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,year,half_year,lor,key
09,03,09,02,5725,383,557,191,522,1369,905,859,939,2972,357,2018,2,09030902,09030902-2018-2
09,03,09,03,8064,603,913,241,721,2084,1379,1017,1106,4014,653,2018,2,09030903,09030903-2018-2
09,03,10,01,12946,717,1048,318,926,2726,2215,2075,2921,6553,1018,2018,2,09031001,09031001-2018-2
09,03,11,01,6441,370,394,110,417,1591,1020,854,1685,3286,523,2018,2,09031101,09031101-2018-2
09,03,12,01,1819,76,153,48,71,330,304,306,531,932,67,2018,2,09031201,09031201-2018-2
09,03,12,02,2551,165,171,69,166,494,442,408,636,1292,131,2018,2,09031202,09031202-2018-2
09,04,13,01,14568,598,879,256,819,2754,1995,2356,4911,7485,780,2018,2,09041301,09041301-2018-2
09,04,13,02,1874,110,156,43,78,359,311,307,510,963,83,2018,2,09041302,09041302-2018-2
09,04,14,01,4831,213,239,97,243,870,499,531,2139,2658,168,2018,2,09041401,09041401-2018-2
09,04,14,02,1520,103,122,33,101,344,211,239,367,779,82,2018,2,09041402,09041402-2018-2
09,04,15,01,7675,549,726,212,632,2437,987,959,1173,3914,843,2018,2,09041501,09041501-2018-2
09,04,16,01,6699,311,519,165,331,1233,1235,1193,1712,3309,185,2018,2,09041601,09041601-2018-2
09,05,17,01,3952,234,240,60,281,927,521,476,1213,2040,263,2018,2,09051701,09051701-2018-2
09,05,17,02,14841,824,1129,360,684,3131,2379,1881,4453,8067,562,2018,2,09051702,09051702-2018-2
09,05,18,01,9477,482,768,222,493,1680,1639,1599,2594,4752,473,2018,2,09051801,09051801-2018-2
09,05,19,01,11063,714,637,195,871,3503,1426,1359,2358,5736,686,2018,2,09051901,09051901-2018-2
09,05,20,01,12821,609,786,269,855,2699,1821,1809,3973,6801,497,2018,2,09052001,09052001-2018-2
10,01,01,01,5721,441,543,144,460,1683,757,985,708,2880,776,2018,2,10010101,10010101-2018-2
10,01,01,02,18437,1354,1940,530,1722,4968,2192,3206,2525,9036,2213,2018,2,10010102,10010102-2018-2
10,01,02,03,1395,119,125,39,312,507,156,108,29,386,892,2018,2,10010203,10010203-2018-2
10,01,02,04,10713,818,1018,321,819,2937,999,1788,2013,5487,1161,2018,2,10010204,10010204-2018-2
10,01,02,05,8156,525,732,191,679,2384,941,1412,1292,4039,651,2018,2,10010205,10010205-2018-2
10,01,02,06,17566,1029,1361,347,1557,4484,1728,2836,4224,8689,2560,2018,2,10010206,10010206-2018-2
10,01,02,07,10766,616,907,281,830,2549,1075,1707,2801,5490,1136,2018,2,10010207,10010207-2018-2
10,01,03,08,2257,161,162,59,176,620,299,324,456,1051,426,2018,2,10010308,10010308-2018-2
10,01,03,09,14361,668,958,308,1026,3508,1456,2129,4308,7434,1272,2018,2,10010309,10010309-2018-2
10,01,03,10,18267,1048,1365,400,1372,4233,1933,2880,5036,9167,1889,2018,2,10010310,10010310-2018-2
10,01,03,11,3576,262,266,78,183,986,425,474,902,1961,169,2018,2,10010311,10010311-2018-2
10,02,04,12,6829,702,921,238,674,1976,841,855,622,3480,1047,2018,2,10020412,10020412-2018-2
10,02,04,13,15877,1246,1302,349,1471,4719,2028,2568,2194,8123,2061,2018,2,10020413,10020413-2018-2
10,02,04,14,1683,97,164,57,191,524,209,207,234,870,269,2018,2,10020414,10020414-2018-2
10,02,04,15,5708,545,598,177,592,1674,739,790,593,2856,1221,2018,2,10020415,10020415-2018-2
10,02,04,16,5592,492,600,126,666,1831,733,694,450,2684,1014,2018,2,10020416,10020416-2018-2
10,02,05,17,9256,568,688,132,718,2393,1479,1735,1543,4766,818,2018,2,10020517,10020517-2018-2
10,02,05,18,5295,457,599,174,458,1551,805,730,521,2689,620,2018,2,10020518,10020518-2018-2
10,02,05,19,6090,604,794,185,614,1928,674,729,562,2953,1224,2018,2,10020519,10020519-2018-2
10,02,06,20,3397,214,206,37,302,1082,452,630,474,1717,292,2018,2,10020620,10020620-2018-2
10,02,06,21,6255,614,612,153,665,1977,794,839,601,3161,690,2018,2,10020621,10020621-2018-2
10,02,06,22,8659,460,580,166,507,2267,917,1510,2252,4625,493,2018,2,10020622,10020622-2018-2
10,02,06,23,6536,329,437,109,339,1412,904,1425,1581,3426,301,2018,2,10020623,10020623-2018-2
10,03,07,24,7840,306,479,126,767,1527,1141,1398,2096,3978,852,2018,2,10030724,10030724-2018-2
10,03,07,25,6175,304,453,144,479,1534,783,1102,1376,3052,716,2018,2,10030725,10030725-2018-2
10,03,07,26,3390,244,284,75,217,765,511,508,786,1751,373,2018,2,10030726,10030726-2018-2
10,03,07,27,9552,472,837,215,516,1806,1736,1801,2169,4823,369,2018,2,10030727,10030727-2018-2
10,04,08,28,7767,420,632,194,462,1627,1363,1592,1477,3935,293,2018,2,10040828,10040828-2018-2
10,04,08,29,3889,236,269,91,304,826,677,627,859,1975,236,2018,2,10040829,10040829-2018-2
10,04,08,30,7600,368,648,187,371,1415,1327,1497,1787,3851,169,2018,2,10040830,10040830-2018-2
10,04,09,31,9675,541,755,206,500,2021,1714,1939,1999,4850,316,2018,2,10040931,10040931-2018-2
10,04,09,32,4202,227,288,113,261,942,677,793,901,2075,207,2018,2,10040932,10040932-2018-2
10,04,09,33,14970,760,1216,383,797,2807,2808,2882,3317,7522,347,2018,2,10040933,10040933-2018-2
11,01,01,01,618,37,42,12,44,164,114,115,90,232,34,2018,2,11010101,11010101-2018-2
11,01,01,02,2560,97,238,63,103,498,484,620,457,1278,45,2018,2,11010102,11010102-2018-2
11,01,01,03,1529,95,143,42,128,367,283,307,164,706,272,2018,2,11010103,11010103-2018-2
11,01,02,04,8919,695,911,256,748,2452,1196,1457,1204,4540,1451,2018,2,11010204,11010204-2018-2
11,01,02,05,6672,427,608,179,503,1862,905,1249,939,3323,891,2018,2,11010205,11010205-2018-2
11,01,02,06,6045,353,519,153,460,1464,770,1213,1113,3167,826,2018,2,11010206,11010206-2018-2
11,01,02,07,7429,612,648,173,688,2122,872,1160,1154,3832,1155,2018,2,11010207,11010207-2018-2
11,01,03,08,11840,784,1025,273,850,2834,1329,2417,2328,6019,1839,2018,2,11010308,11010308-2018-2
11,01,03,09,9707,692,939,266,831,2466,1278,1679,1556,4800,1508,2018,2,11010309,11010309-2018-2
11,01,03,10,5780,329,427,101,456,1445,543,1212,1267,2890,744,2018,2,11010310,11010310-2018-2
11,02,04,11,9407,811,851,199,867,2317,1226,1384,1752,4676,1774,2018,2,11020411,11020411-2018-2
11,02,04,12,6805,379,542,140,570,1787,783,963,1641,3490,848,2018,2,11020412,11020412-2018-2
11,02,05,13,3968,301,464,118,249,922,563,515,836,2042,622,2018,2,11020513,11020513-2018-2
11,02,05,14,9533,711,704,182,860,3297,1318,1033,1428,4786,1665,2018,2,11020514,11020514-2018-2
11,02,05,15,14770,938,1128,371,1267,3811,1784,1771,3700,7630,2094,2018,2,11020515,11020515-2018-2
11,02,05,16,3975,256,245,95,237,1131,568,668,775,2012,279,2018,2,11020516,11020516-2018-2
11,03,06,17,6296,362,413,96,655,1714,646,588,1822,3189,1367,2018,2,11030617,11030617-2018-2
11,03,06,18,16302,788,928,291,1713,4392,1769,1771,4650,8325,2506,2018,2,11030618,11030618-2018-2
11,03,06,19,10902,669,747,204,1076,3078,1239,1140,2749,5571,1946,2018,2,11030619,11030619-2018-2
11,03,07,20,5818,284,276,62,1347,2125,674,499,551,2312,3365,2018,2,11030720,11030720-2018-2
11,03,07,21,24913,1755,1610,428,2460,9725,2934,2454,3547,12222,4399,2018,2,11030721,11030721-2018-2
11,03,08,24,10028,534,688,202,1287,2771,1198,1098,2250,5015,2121,2018,2,11030824,11030824-2018-2
11,04,09,25,4152,399,391,97,383,1950,575,239,118,2005,610,2018,2,11040925,11040925-2018-2
11,04,09,26,28752,1968,1732,411,2824,11750,3247,2815,4005,14239,3958,2018,2,11040926,11040926-2018-2
11,04,10,22,5530,232,269,71,770,1701,555,555,1377,2626,1303,2018,2,11041022,11041022-2018-2
11,04,10,23,6636,508,553,127,720,2070,658,717,1283,3347,1204,2018,2,11041023,11041023-2018-2
11,04,10,27,2996,184,204,81,308,836,298,398,687,1481,482,2018,2,11041027,11041027-2018-2
11,04,11,28,25187,1271,1418,413,2265,6085,2675,2853,8207,13358,3297,2018,2,11041128,11041128-2018-2
11,05,12,29,4144,443,463,90,279,1498,574,373,424,2061,481,2018,2,11051229,11051229-2018-2
11,05,13,30,9723,783,689,168,1166,3372,1258,1019,1268,4883,1279,2018,2,11051330,11051330-2018-2
11,05,13,31,10482,769,933,240,596,2758,1625,1400,2161,5493,603,2018,2,11051331,11051331-2018-2
11,05,13,32,6902,582,921,200,412,1919,1187,761,920,3525,375,2018,2,11051332,11051332-2018-2
12,10,31,15,7674,444,502,164,925,2133,1065,1004,1437,3856,1801,2018,2,12103115,12103115-2018-2
12,10,31,16,9755,688,836,268,1194,2819,1420,1122,1408,4802,2645,2018,2,12103116,12103116-2018-2
12,10,31,17,10852,731,863,251,1390,3285,1470,1267,1595,5264,3433,2018,2,12103117,12103117-2018-2
12,10,32,18,13729,849,998,307,1691,3561,1927,1686,2710,6927,3225,2018,2,12103218,12103218-2018-2
12,10,32,19,8729,480,599,175,1025,2286,1088,1106,1970,4518,2016,2018,2,12103219,12103219-2018-2
12,10,32,20,4631,238,247,70,465,1143,723,682,1063,2366,672,2018,2,12103220,12103220-2018-2
12,21,41,25,7524,384,530,164,742,1811,1194,1052,1647,3367,1235,2018,2,12214125,12214125-2018-2
12,21,41,26,8067,476,607,213,805,1962,1150,1060,1794,4176,1580,2018,2,12214126,12214126-2018-2
12,21,44,21,2738,160,201,38,259,791,438,330,521,1380,598,2018,2,12214421,12214421-2018-2
12,21,44,22,8237,631,855,272,1029,2119,1096,916,1319,4102,2680,2018,2,12214422,12214422-2018-2
12,21,44,23,5712,297,361,120,575,1318,749,764,1528,2929,1152,2018,2,12214423,12214423-2018-2
12,21,44,24,10888,715,918,245,1279,3066,1526,1369,1770,5371,3377,2018,2,12214424,12214424-2018-2
12,21,45,27,10888,501,535,193,898,2433,1541,1400,3387,5879,1250,2018,2,12214527,12214527-2018-2
12,21,45,28,250,9,7,18,79,71,21,21,24,106,65,2018,2,12214528,12214528-2018-2
12,22,42,29,6038,285,449,204,411,892,978,960,1859,3097,318,2018,2,12224229,12224229-2018-2
12,22,42,30,17931,912,1441,519,1185,2857,2943,2997,5077,9156,883,2018,2,12224230,12224230-2018-2
12,23,11,01,16580,792,1338,474,1203,2575,2590,2554,5054,8599,1059,2018,2,12231101,12231101-2018-2
12,23,11,02,16818,820,1562,554,1164,2351,2729,2436,5202,8746,866,2018,2,12231102,12231102-2018-2
12,30,12,03,15092,820,1007,337,1499,3278,2149,2004,3998,7437,2810,2018,2,12301203,12301203-2018-2
12,30,12,04,6207,294,439,180,594,1003,1005,963,1729,3222,626,2018,2,12301204,12301204-2018-2
12,30,12,05,4960,247,362,167,428,927,823,701,1305,2566,390,2018,2,12301205,12301205-2018-2
12,30,12,06,5165,248,482,163,381,881,858,833,1319,2619,291,2018,2,12301206,12301206-2018-2
12,30,21,07,3076,149,220,86,345,530,453,451,842,1588,526,2018,2,12302107,12302107-2018-2
12,30,21,08,14457,1057,1582,526,1476,2959,1743,1573,3541,7586,2838,2018,2,12302108,12302108-2018-2
12,30,21,09,11667,999,1443,446,1217,2724,1374,1208,2256,5994,2951,2018,2,12302109,12302109-2018-2
12,30,21,10,10556,856,1437,445,1192,2483,1286,1088,1769,5414,2948,2018,2,12302110,12302110-2018-2
12,30,22,11,3309,123,172,71,290,579,528,508,1038,1685,398,2018,2,12302211,12302211-2018-2
12,30,22,12,5972,538,767,239,663,1325,764,607,1069,2996,1743,2018,2,12302212,12302212-2018-2
12,30,43,13,6704,328,439,128,671,1676,1051,987,1424,3343,960,2018,2,12304313,12304313-2018-2
12,30,43,14,9714,423,557,205,830,1972,1509,1402,2816,5182,643,2018,2,12304314,12304314-2018-2
