0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
40469,Büllinger Straße,1,,7,,U,10,40,8,37,Kauld,12621,,marzahn-hellersdorf
40469,Büllinger Straße,2,,6,,G,10,40,8,37,Kauld,12621,,marzahn-hellersdorf
8521,Bültenring,1,,69,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
8521,Bültenring,10,,62,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40475,Burggrafenstraße,1,,1,A,U,10,40,8,35,Kauld,12623,,marzahn-hellersdorf
40475,Burggrafenstraße,3,,33,A,U,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
40475,Burggrafenstraße,6,,32,A,G,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
40475,Burggrafenstraße,33,B,35,,U,10,40,8,35,Kauld,12623,,marzahn-hellersdorf
40475,Burggrafenstraße,34,,34,,G,10,40,8,35,Kauld,12623,,marzahn-hellersdorf
40476,Burghardweg,1,,47,,U,10,30,7,32,Biesd,12683,,marzahn-hellersdorf
40476,Burghardweg,2,,46,,G,10,30,7,32,Biesd,12683,,marzahn-hellersdorf
40484,Buschiner Straße,1,,39,,U,10,30,7,31,Biesd,12683,,marzahn-hellersdorf
40484,Buschiner Straße,2,,40,,G,10,30,7,31,Biesd,12683,,marzahn-hellersdorf
