0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
607,Bleibtreustraße,23,,35,,U,4,50,10,41,Charl,10707,,charlottenburg-wilmdersdorf
607,Bleibtreustraße,24,,36,A,G,4,50,10,41,Charl,10707,,charlottenburg-wilmdersdorf
607,Bleibtreustraße,37,,47,,U,4,50,10,41,Charl,10623,,charlottenburg-wilmdersdorf
607,Bleibtreustraße,38,,48,A,G,4,50,10,41,Charl,10623,,charlottenburg-wilmdersdorf
607,Bleibtreustraße,49,,55,,U,4,30,6,24,Charl,10623,,charlottenburg-wilmdersdorf
607,Bleibtreustraße,50,,54,,G,4,30,6,24,Charl,10623,,charlottenburg-wilmdersdorf
610,Blissestraße,2,,24,,G,4,50,11,46,Wilmd,10713,,charlottenburg-wilmdersdorf
610,Blissestraße,5,,21,,U,4,50,11,50,Wilmd,10713,,charlottenburg-wilmdersdorf
610,Blissestraße,24,A,72,,G,4,50,11,48,Wilmd,10713,,charlottenburg-wilmdersdorf
616,Blüthgenstraße,1,,5,,U,4,50,9,39,Wilmd,10709,,charlottenburg-wilmdersdorf
616,Blüthgenstraße,2,,6,A,G,4,50,9,39,Wilmd,10709,,charlottenburg-wilmdersdorf
647,Bolivarallee,1,,25,,U,4,20,3,9,Weste,14050,,charlottenburg-wilmdersdorf
647,Bolivarallee,4,,26,,G,4,20,3,8,Weste,14050,,charlottenburg-wilmdersdorf
653,Bonhoefferufer,2,,4,,G,4,30,5,18,Charl,10589,,charlottenburg-wilmdersdorf
653,Bonhoefferufer,3,,5,,U,4,30,5,18,Charl,10589,,charlottenburg-wilmdersdorf
653,Bonhoefferufer,6,,18,,G,4,30,5,17,Charl,10589,,charlottenburg-wilmdersdorf
653,Bonhoefferufer,7,,17,,U,4,30,5,17,Charl,10589,,charlottenburg-wilmdersdorf
656,Bonner Straße,1,,13,,U,4,40,8,35,Wilmd,14197,,charlottenburg-wilmdersdorf
656,Bonner Straße,2,,14,,G,4,40,8,35,Wilmd,14197,,charlottenburg-wilmdersdorf
666,Borkumer Straße,1,,31,,U,4,40,8,32,Wilmd,14199,,charlottenburg-wilmdersdorf
666,Borkumer Straße,4,,30,,G,4,40,8,32,Wilmd,14199,,charlottenburg-wilmdersdorf
666,Borkumer Straße,33,,55,,U,4,40,8,32,Schma,14199,,charlottenburg-wilmdersdorf
666,Borkumer Straße,34,,52,,G,4,40,8,32,Schma,14199,,charlottenburg-wilmdersdorf
673,Bornimer Straße,4,,20,,G,4,50,9,37,Halen,10711,,charlottenburg-wilmdersdorf
673,Bornimer Straße,5,,19,,U,4,50,9,37,Halen,10711,,charlottenburg-wilmdersdorf
675,Bornstedter Straße,1,,23,,U,4,50,9,37,Halen,10711,,charlottenburg-wilmdersdorf
675,Bornstedter Straße,2,,22,,G,4,50,9,37,Halen,10711,,charlottenburg-wilmdersdorf
688,Boyenallee,1,,11,,U,4,20,2,7,Weste,14055,,charlottenburg-wilmdersdorf
688,Boyenallee,2,,10,,G,4,20,2,7,Weste,14055,,charlottenburg-wilmdersdorf
6936,Brabanter Platz,1,,3,,U,4,50,11,48,Wilmd,10713,,charlottenburg-wilmdersdorf
6936,Brabanter Platz,2,,2,,G,4,50,11,48,Wilmd,10713,,charlottenburg-wilmdersdorf
691,Brabanter Straße,10,,22,,G,4,50,11,48,Wilmd,10713,,charlottenburg-wilmdersdorf
691,Brabanter Straße,11,,21,,U,4,50,11,48,Wilmd,10713,,charlottenburg-wilmdersdorf
693,Brahestraße,1,,39,,U,4,30,5,17,Charl,10589,,charlottenburg-wilmdersdorf
